1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.647 0.565 0.525 0.267 0.188 0.212 0.137 0.153 0.153 0.173 0.169 0.157 0.125 0.149 0.110 0.110 0.110 0.114 0.106 0.227 0.231 0.275 0.329 0.345 0.349 0.384 0.541 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 0.612 0.561 0.318 0.169 0.141 0.227 0.224 0.196 0.204 0.208 0.180 0.161 0.149 0.161 0.122 0.118 0.110 0.118 0.110 0.114 0.184 0.278 0.290 0.333 0.353 0.412 0.569 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.600 0.255 0.176 0.227 0.227 0.149 0.275 0.184 0.239 0.278 0.267 0.267 0.176 0.153 0.137 0.137 0.118 0.110 0.114 0.118 0.122 0.239 0.306 0.314 0.345 0.475 0.549 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.318 0.224 0.235 0.224 0.235 0.220 0.247 0.310 0.337 0.239 0.349 0.267 0.251 0.184 0.157 0.141 0.110 0.122 0.125 0.141 0.129 0.129 0.247 0.302 0.353 0.475 0.631 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.800 0.243 0.239 0.200 0.173 0.365 0.298 0.329 0.420 0.380 0.376 0.392 0.400 0.275 0.196 0.204 0.157 0.137 0.129 0.141 0.129 0.141 0.133 0.145 0.298 0.318 0.478 0.663 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.396 0.306 0.314 0.188 0.196 0.263 0.518 0.537 0.502 0.533 0.529 0.427 0.337 0.345 0.333 0.275 0.267 0.184 0.169 0.122 0.133 0.133 0.153 0.153 0.208 0.329 0.490 0.635 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.596 0.325 0.345 0.286 0.169 0.188 0.227 0.400 0.592 0.612 0.278 0.302 0.243 0.231 0.259 0.341 0.322 0.286 0.212 0.157 0.118 0.129 0.133 0.153 0.165 0.169 0.384 0.490 0.698 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 0.384 0.275 0.325 0.298 0.208 0.192 0.482 0.545 0.569 0.420 0.271 0.231 0.224 0.204 0.204 0.235 0.294 0.302 0.259 0.157 0.129 0.149 0.153 0.141 0.165 0.180 0.298 0.522 0.698 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.588 0.337 0.380 0.459 0.329 0.192 0.227 0.490 0.600 0.561 0.600 0.561 0.447 0.439 0.416 0.420 0.318 0.267 0.337 0.290 0.220 0.165 0.196 0.176 0.157 0.165 0.196 0.200 0.361 0.698 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.392 0.361 0.616 0.573 0.416 0.192 0.290 0.576 0.604 0.565 0.561 0.573 0.533 0.545 0.502 0.459 0.361 0.337 0.298 0.310 0.200 0.141 0.180 0.204 0.204 0.184 0.173 0.208 0.282 0.667 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 0.988 1.000 0.467 0.643 0.624 0.604 0.404 0.184 0.286 0.541 0.384 0.463 0.494 0.443 0.447 0.482 0.490 0.361 0.325 0.310 0.322 0.353 0.286 0.184 0.169 0.286 0.243 0.243 0.220 0.184 0.282 0.529 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 1.000 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.992 0.710 0.671 0.400 0.608 0.620 0.624 0.478 0.176 0.118 0.235 0.173 0.243 0.725 0.729 0.769 0.722 0.635 0.690 0.439 0.471 0.420 0.227 0.259 0.282 0.173 0.157 0.259 0.314 0.267 0.298 0.231 0.439 0.478 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 1.000 0.996 1.000 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 0.643 0.678 0.282 0.588 0.639 0.608 0.349 0.275 0.137 0.157 0.220 0.227 0.384 0.396 0.439 0.412 0.369 0.396 0.353 0.271 0.298 0.188 0.106 0.180 0.129 0.133 0.278 0.322 0.341 0.322 0.314 0.275 0.420 1.000 0.980 0.988 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.953 0.580 0.667 0.290 0.647 0.631 0.612 0.416 0.212 0.169 0.212 0.224 0.165 0.227 0.165 0.125 0.247 0.337 0.235 0.114 0.102 0.110 0.118 0.122 0.098 0.125 0.157 0.251 0.322 0.345 0.337 0.376 0.353 0.392 0.408 0.478 0.486 0.969 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.612 0.592 0.486 0.286 0.604 0.639 0.635 0.482 0.298 0.275 0.247 0.216 0.161 0.165 0.180 0.129 0.098 0.184 0.271 0.122 0.149 0.118 0.129 0.129 0.129 0.118 0.149 0.322 0.349 0.294 0.337 0.463 0.361 0.596 0.357 0.447 0.220 0.745 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.702 0.431 0.608 0.298 0.631 0.655 0.671 0.584 0.310 0.408 0.447 0.435 0.329 0.224 0.212 0.255 0.184 0.188 0.114 0.110 0.114 0.114 0.129 0.173 0.157 0.145 0.251 0.349 0.349 0.314 0.451 0.451 0.302 0.333 0.365 0.416 0.455 0.647 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.671 0.545 0.506 0.471 0.635 0.678 0.690 0.651 0.518 0.275 0.588 0.616 0.576 0.494 0.576 0.549 0.463 0.349 0.235 0.176 0.149 0.216 0.259 0.263 0.247 0.278 0.404 0.396 0.369 0.376 0.498 0.541 0.349 0.435 0.408 0.365 0.737 0.486 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.761 0.682 0.616 0.525 0.573 0.627 0.686 0.706 0.675 0.624 0.427 0.369 0.576 0.565 0.580 0.557 0.616 0.533 0.494 0.231 0.153 0.224 0.286 0.333 0.286 0.318 0.451 0.439 0.435 0.420 0.443 0.510 0.518 0.408 0.310 0.392 0.408 0.322 0.486 0.988 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.690 0.702 0.733 0.302 0.596 0.627 0.667 0.714 0.659 0.588 0.529 0.529 0.529 0.561 0.612 0.624 0.651 0.596 0.486 0.376 0.349 0.373 0.294 0.294 0.341 0.447 0.478 0.498 0.447 0.420 0.478 0.431 0.580 0.400 0.502 0.369 0.510 0.416 0.420 0.910 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.667 0.651 0.729 0.255 0.608 0.635 0.616 0.655 0.616 0.576 0.525 0.541 0.541 0.592 0.565 0.608 0.659 0.596 0.467 0.404 0.369 0.353 0.333 0.306 0.357 0.459 0.494 0.482 0.451 0.471 0.486 0.478 0.631 0.455 0.337 0.424 0.482 0.353 0.424 0.588 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.588 0.643 0.588 0.235 0.569 0.627 0.604 0.616 0.569 0.502 0.416 0.498 0.553 0.561 0.592 0.596 0.627 0.588 0.439 0.408 0.349 0.329 0.314 0.353 0.404 0.412 0.427 0.475 0.463 0.678 0.620 0.545 0.651 0.459 0.463 0.278 0.318 0.447 0.514 0.529 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.675 0.643 0.396 0.220 0.596 0.576 0.584 0.545 0.451 0.427 0.490 0.502 0.467 0.522 0.514 0.592 0.608 0.576 0.420 0.376 0.345 0.294 0.310 0.341 0.282 0.322 0.341 0.384 0.431 0.549 0.557 0.643 0.631 0.451 0.502 0.322 0.392 0.447 0.447 0.522 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 0.984 0.267 0.208 0.541 0.541 0.529 0.518 0.451 0.482 0.459 0.380 0.329 0.420 0.447 0.525 0.608 0.541 0.408 0.337 0.306 0.278 0.259 0.282 0.294 0.302 0.333 0.361 0.376 0.482 0.580 0.643 0.620 0.443 0.333 0.318 0.306 0.502 0.455 0.529 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.996 0.996 0.996 0.996 1.000 0.996 1.000 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.992 0.286 0.239 0.533 0.502 0.455 0.329 0.408 0.376 0.408 0.243 0.310 0.275 0.325 0.502 0.588 0.541 0.365 0.322 0.235 0.212 0.149 0.231 0.267 0.251 0.247 0.278 0.286 0.345 0.455 0.604 0.702 0.451 0.600 0.471 0.349 0.412 0.459 0.608 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.988 0.353 0.267 0.553 0.486 0.510 0.333 0.141 0.620 0.729 0.098 0.165 0.275 0.310 0.431 0.616 0.529 0.396 0.263 0.251 0.141 0.204 0.220 0.231 0.188 0.220 0.220 0.231 0.235 0.329 0.682 0.659 0.467 0.533 0.337 0.302 0.706 0.831 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 0.310 0.310 0.525 0.337 0.565 0.541 0.412 0.141 0.137 0.106 0.161 0.173 0.224 0.388 0.573 0.494 0.365 0.224 0.192 0.149 0.302 0.125 0.090 0.161 0.337 0.141 0.204 0.243 0.416 0.769 0.690 0.380 0.400 0.298 0.624 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.992 0.322 0.333 0.498 0.329 0.282 0.545 0.557 0.435 0.239 0.188 0.137 0.263 0.384 0.471 0.620 0.498 0.353 0.220 0.169 0.137 0.259 0.157 0.110 0.110 0.149 0.180 0.235 0.243 0.663 0.604 0.525 0.404 0.475 0.341 0.549 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.992 0.302 0.325 0.416 0.518 0.286 0.271 0.278 0.365 0.388 0.286 0.263 0.337 0.475 0.463 0.596 0.502 0.373 0.224 0.188 0.173 0.141 0.239 0.247 0.169 0.196 0.267 0.282 0.243 0.627 0.647 0.388 0.325 0.255 0.341 0.576 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.953 0.275 0.357 0.369 0.518 0.514 0.341 0.310 0.224 0.149 0.149 0.282 0.227 0.376 0.341 0.533 0.506 0.373 0.231 0.200 0.165 0.141 0.200 0.310 0.349 0.337 0.259 0.216 0.384 0.631 0.420 0.294 0.278 0.369 0.278 0.596 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000
0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 1.000 0.996 1.000 1.000 0.996 1.000 1.000 1.000 0.976 0.271 0.329 0.373 0.533 0.557 0.573 0.588 0.514 0.302 0.310 0.443 0.388 0.451 0.412 0.545 0.522 0.467 0.251 0.239 0.196 0.125 0.122 0.110 0.102 0.137 0.180 0.400 0.753 0.510 0.325 0.259 0.263 0.290 0.392 0.600 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 0.996 1.000 1.000 1.000 0.996 1.000 1.000
0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.992 0.996 0.996 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 1.000 0.996 1.000 0.996 0.996 0.996 1.000 0.953 0.267 0.349 0.376 0.569 0.576 0.596 0.596 0.600 0.624 0.616 0.604 0.600 0.584 0.553 0.569 0.549 0.514 0.467 0.384 0.208 0.184 0.180 0.161 0.192 0.298 0.624 0.796 0.569 0.357 0.384 0.325 0.380 0.286 0.388 0.741 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 0.996 1.000 0.996 1.000 1.000
0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 0.996 1.000 0.996 0.996 1.000 0.988 0.259 0.302 0.373 0.565 0.608 0.604 0.604 0.616 0.616 0.616 0.600 0.612 0.596 0.557 0.537 0.533 0.518 0.490 0.498 0.459 0.412 0.400 0.380 0.420 0.588 0.639 0.518 0.463 0.369 0.420 0.294 0.502 0.541 0.380 0.686 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 0.996 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 0.996 0.996
0.992 0.988 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 0.996 0.996 0.996 0.996 0.996 1.000 0.996 1.000 0.988 0.290 0.275 0.396 0.545 0.620 0.620 0.624 0.608 0.600 0.596 0.580 0.565 0.545 0.545 0.525 0.510 0.522 0.510 0.494 0.471 0.431 0.408 0.420 0.471 0.537 0.482 0.494 0.467 0.365 0.345 0.416 0.478 0.557 0.643 0.941 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 0.996 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 1.000 0.996 1.000 1.000 0.996
0.988 0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.318 0.290 0.384 0.565 0.620 0.627 0.624 0.592 0.576 0.588 0.561 0.561 0.549 0.529 0.494 0.506 0.498 0.478 0.475 0.467 0.416 0.400 0.357 0.369 0.400 0.404 0.486 0.506 0.459 0.318 0.463 0.498 0.569 0.455 0.992 1.000 1.000 1.000 0.996 1.000 1.000 1.000 0.996 0.996 1.000 0.996 1.000 1.000 1.000 1.000 0.996 1.000 0.996 0.996 1.000 1.000 0.996 0.996 1.000 0.996 0.996 1.000 1.000 1.000 0.996 1.000 0.996 0.996 0.996 0.996 0.996
0.988 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.992 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 0.996 1.000 1.000 0.996 1.000 0.996 0.388 0.275 0.400 0.565 0.604 0.612 0.604 0.635 0.612 0.569 0.565 0.565 0.549 0.529 0.545 0.490 0.490 0.467 0.475 0.424 0.412 0.388 0.380 0.369 0.380 0.373 0.529 0.522 0.467 0.451 0.537 0.573 0.376 0.329 1.000 1.000 1.000 1.000 0.996 1.000 1.000 1.000 0.996 0.996 1.000 1.000 0.996 1.000 1.000 0.996 0.996 0.996 1.000 0.996 0.996 0.996 1.000 0.996 0.996 1.000 1.000 1.000 1.000 0.996 0.996 0.996 0.996 1.000 0.996 0.996 0.996
